name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;143;0;167;3215;1009;3215;985;0
header;143;173;143;206;1792;206;1792;173
D;333;269;333;294;351;294;351;269
A;829;380;829;380;829;380;829;380
B;756;384;756;399;764;399;764;384
B;713;702;713;720;726;720;726;702
B;924;772;924;789;938;789;938;772
A;923;836;923;862;939;862;939;836
A;757;844;757;849;762;849;762;844
B;396;1485;396;1500;404;1500;404;1485
C;277;1509;277;1536;297;1536;297;1509
C;334;1935;334;1963;353;1963;353;1935
B;727;2052;727;2070;741;2070;741;2052
A;679;2087;679;2105;691;2105;691;2087
A;941;2206;941;2218;949;2218;949;2206
A;319;2256;319;2282;341;2282;341;2256
A;319;2550;319;2555;324;2555;324;2550
A;804;2645;804;2655;811;2655;811;2645
