name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;433;0;601;3211;1006;3211;1030;0
header;183;181;183;218;1818;218;1818;181
A;992;246;992;275;1014;275;1014;246
A;769;652;769;653;769;653;769;652
A;566;851;566;866;574;866;574;851
B;987;923;987;950;1007;950;1007;923
B;886;943;886;958;895;958;895;943
D;776;1081;776;1096;784;1096;784;1081
A;984;1454;984;1454;985;1454;985;1454
C;981;1603;981;1630;1001;1630;1001;1603
A;655;1846;655;1847;655;1847;655;1846
D;972;2272;972;2298;994;2298;994;2272
B;791;2679;791;2694;813;2694;813;2679
B;944;2690;944;2713;963;2713;963;2690
