name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;517;0;348;3209;1148;3209;1100;0
header;282;174;282;207;1901;207;1901;174
A;1079;235;1079;262;1101;262;1101;235
A;808;334;808;339;814;339;814;334
A;738;577;738;587;744;587;744;577
B;1077;911;1077;940;1099;940;1099;911
A;1050;1269;1050;1280;1057;1280;1057;1269
C;1066;1582;1066;1610;1087;1610;1087;1582
A;1085;2017;1085;2018;1085;2018;1085;2017
B;880;2177;880;2196;895;2196;895;2177
D;1070;2360;1070;2387;1091;2387;1091;2360
A;575;2919;575;2922;578;2922;578;2919
